Datetime,0,1
2022-01-06 10:27:00-05:00,276.391,275.441
2022-01-06 10:28:00-05:00,276.814,275.668
2022-01-06 10:29:00-05:00,277.178,275.887
2022-01-06 10:30:00-05:00,277.868,276.239
2022-01-06 10:31:00-05:00,278.435,276.569
2022-01-06 10:32:00-05:00,278.738,276.82
2022-01-06 10:33:00-05:00,279.114,277.101
2022-01-06 10:34:00-05:00,279.238,277.296
2022-01-06 10:35:00-05:00,279.219,277.433
2022-01-06 10:36:00-05:00,279.361,277.618
2022-01-06 10:37:00-05:00,279.547,277.816
2022-01-06 10:38:00-05:00,279.673,277.991
2022-01-06 10:39:00-05:00,279.738,278.139
2022-01-06 10:40:00-05:00,279.576,278.198
2022-01-06 10:41:00-05:00,279.211,278.165
2022-01-06 10:42:00-05:00,278.908,278.13
2022-01-06 10:43:00-05:00,278.667,278.098
2022-01-06 10:44:00-05:00,278.563,278.102
2022-01-06 10:45:00-05:00,278.327,278.049
2022-01-06 10:46:00-05:00,278.437,278.11
2022-01-06 10:47:00-05:00,278.752,278.251
2022-01-06 10:48:00-05:00,279.005,278.382
2022-01-06 10:49:00-05:00,279.336,278.55
2022-01-06 10:50:00-05:00,279.393,278.63
2022-01-06 10:51:00-05:00,279.4,278.689
2022-01-06 10:52:00-05:00,279.443,278.757
2022-01-06 10:53:00-05:00,279.546,278.846
2022-01-06 10:54:00-05:00,279.557,278.902
2022-01-06 10:55:00-05:00,279.656,278.987
2022-01-06 10:56:00-05:00,279.804,279.092
2022-01-06 10:57:00-05:00,280.366,279.353
2022-01-06 10:58:00-05:00,280.91,279.629
2022-01-06 10:59:00-05:00,281.16,279.817
2022-01-06 11:00:00-05:00,281.585,280.074
2022-01-06 11:01:00-05:00,281.698,280.227
2022-01-06 11:02:00-05:00,281.714,280.342
2022-01-06 11:03:00-05:00,281.709,280.442
2022-01-06 11:04:00-05:00,281.728,280.543
2022-01-06 11:05:00-05:00,281.762,280.643
2022-01-06 11:06:00-05:00,281.843,280.756
2022-01-06 11:07:00-05:00,281.856,280.841
2022-01-06 11:08:00-05:00,281.933,280.945
2022-01-06 11:09:00-05:00,281.983,281.037
2022-01-06 11:10:00-05:00,282.107,281.153
2022-01-06 11:11:00-05:00,282.131,281.233
2022-01-06 11:12:00-05:00,282.201,281.325
2022-01-06 11:13:00-05:00,282.407,281.466
2022-01-06 11:14:00-05:00,282.51,281.574
2022-01-06 11:15:00-05:00,282.741,281.729
2022-01-06 11:16:00-05:00,282.903,281.864
2022-01-06 11:17:00-05:00,283.024,281.986
2022-01-06 11:18:00-05:00,282.95,282.035
2022-01-06 11:19:00-05:00,282.866,282.072
2022-01-06 11:20:00-05:00,282.744,282.085
2022-01-06 11:21:00-05:00,282.631,282.092
2022-01-06 11:22:00-05:00,282.547,282.101
2022-01-06 11:23:00-05:00,282.435,282.093
2022-01-06 11:24:00-05:00,282.419,282.112
2022-01-06 11:25:00-05:00,282.095,282.015
2022-01-06 11:26:00-05:00,281.786,281.906
2022-01-06 11:27:00-05:00,281.367,281.742
2022-01-06 11:28:00-05:00,281.225,281.662
2022-01-06 11:29:00-05:00,281.146,281.6
2022-01-06 11:30:00-05:00,280.945,281.492
2022-01-06 11:31:00-05:00,280.654,281.344
2022-01-06 11:32:00-05:00,280.305,281.164
2022-01-06 11:33:00-05:00,280.033,280.999
2022-01-06 11:34:00-05:00,279.879,280.87
2022-01-06 11:35:00-05:00,279.74,280.746
2022-01-06 11:36:00-05:00,279.76,280.679
2022-01-06 11:37:00-05:00,279.897,280.661
2022-01-06 11:38:00-05:00,280.002,280.643
2022-01-06 11:39:00-05:00,280.081,280.625
2022-01-06 11:40:00-05:00,279.955,280.538
2022-01-06 11:41:00-05:00,280.018,280.518
2022-01-06 11:42:00-05:00,280.256,280.569
2022-01-06 11:43:00-05:00,280.455,280.62
2022-01-06 11:44:00-05:00,280.526,280.634
2022-01-06 11:45:00-05:00,280.515,280.622
2022-01-06 11:46:00-05:00,280.468,280.597
2022-01-06 11:47:00-05:00,280.523,280.607
2022-01-06 11:48:00-05:00,280.707,280.669
2022-01-06 11:49:00-05:00,280.87,280.732
2022-01-06 11:50:00-05:00,280.99,280.787
2022-01-06 11:51:00-05:00,281.108,280.846
2022-01-06 11:52:00-05:00,281.192,280.897
2022-01-06 11:53:00-05:00,281.28,280.951
2022-01-06 11:54:00-05:00,281.396,281.018
2022-01-06 11:55:00-05:00,281.432,281.06
2022-01-06 11:56:00-05:00,281.464,281.099
2022-01-06 11:57:00-05:00,281.485,281.134
2022-01-06 11:58:00-05:00,281.488,281.161
2022-01-06 11:59:00-05:00,281.468,281.178
2022-01-06 12:00:00-05:00,281.387,281.169
2022-01-06 12:01:00-05:00,281.429,281.201
2022-01-06 12:02:00-05:00,281.482,281.237
2022-01-06 12:03:00-05:00,281.509,281.266
2022-01-06 12:04:00-05:00,281.37,281.232
2022-01-06 12:05:00-05:00,281.294,281.214
2022-01-06 12:06:00-05:00,281.21,281.189
2022-01-06 12:07:00-05:00,281.104,281.151
2022-01-06 12:08:00-05:00,281.125,281.156
2022-01-06 12:09:00-05:00,281.228,281.191
2022-01-06 12:10:00-05:00,281.291,281.218
2022-01-06 12:11:00-05:00,281.269,281.215
2022-01-06 12:12:00-05:00,281.253,281.213
2022-01-06 12:13:00-05:00,281.193,281.194
2022-01-06 12:14:00-05:00,281.086,281.154
2022-01-06 12:15:00-05:00,280.985,281.112
2022-01-06 12:16:00-05:00,280.848,281.051
2022-01-06 12:17:00-05:00,280.718,280.988
2022-01-06 12:18:00-05:00,280.586,280.919
2022-01-06 12:19:00-05:00,280.443,280.842
2022-01-06 12:20:00-05:00,280.305,280.761
2022-01-06 12:21:00-05:00,280.198,280.687
